fy_19,2018-12-09,2161199.0817882,2096.7210341244,18166.2204982036,0,-0.00000000538782141245844,66681.4390780717,101016.361573185,200487.538111658,24445.9879465578,0,99966.2948647587,2689.71324468274,1546.18840728359,2304.60716064362,0,833.901314898206,22738.1176591956,0,0,8607.7045857378,53612.0238107619,114394.547194252,0,-9383.75858136424,2306.99867515725,58898.3617082043,0,48189.8213168729,0,0,0,0,0,0,251054.622462966,-12958.8051904197,-22083.4070378309,0,0,-54882.1282083989,0,0,0,0,0,0,175464.038551877,509117.683525807,0,0,529656.638887261,0,37454.0772592228,0,0,0,0,-629.384377952392,-5589.4382094218,,2018-12-09,4387401.76905419,4651807.69,,2018-12-09,fy_19,448016.732730034,251054.622462966,2161199.0817882,-35042.2122282505,0,175464.038551877,815362.887950914,529656.638887261,4235.90165196633,0,0,37454.0772592228
fy_19,2018-12-16,3067656.47002609,2986.04905244571,19053.8691944639,0,0.0000000104633079036272,0,294351.427757016,474943.303411473,45497.9850396018,0,38750.3560027306,25220.3283056497,3207.6743932147,676.397795359448,0,1045.03115830618,21460.0450958427,0,0,13678.0292977053,75002.7299925964,170743.462402605,0,34842.7568033772,130267.674716406,90660.6649697104,0,91641.0448575679,0,0,0,0,0,0,359582.655108174,5142.38953513588,7158.45228326777,0,0,0,0,0,0,0,0,0,297423.603971267,509117.683525807,0,0,762405.50483459,0,0,0,0,0,89672.0536754107,49.1411324879284,1885.53050292113,,2018-12-16,6634122.31484124,6222013.26,,2018-12-16,fy_19,600724.408836627,359582.655108174,3067656.47002609,12300.8418184037,0,297423.603971267,1505600.82754722,762405.50483459,28428.0026988644,0,0,0
fy_19,2018-12-23,3397495.88145969,3478.29701010053,28110.6599923325,0,-0.00000000362534949477719,0,267692.382690302,432850.494119298,66628.8613035388,0,277904.222434598,17005.8582824771,435.867127011627,1324.88745663361,0,642.389123023458,8235.21388248714,0,0,19634.8907137455,85393.5591488548,190433.238084084,0,674888.691984481,134642.180363605,79228.9567920639,0,76028.328826264,0,0,0,0,0,0,421024.561934591,11611.8823693721,16150.2295496283,0,0,0,0,0,0,0,0,0,423087.912712762,509117.683525806,0,0,835007.049799773,0,117911.669228641,0,0,0,99345.1008858721,5465.22237738537,2005.29705189758,,2018-12-23,8202781.47023031,7300229.38,,2018-12-23,fy_19,615933.303840961,421024.561934591,3397495.88145969,27762.1119190005,0,423087.912712762,2347117.25392541,835007.049799773,17441.7254094888,0,0,117911.669228641
fy_19,2018-12-30,3713377.96535126,3557.9130142191,42057.239633361,0,0,132782.672864726,268734.618497972,337347.06334713,14082.2615438693,0,365730.726855567,0,733.074388005964,1157.97902204297,0,1052.88062661989,0,0,0,24752.2774098934,97316.829968235,200357.440333622,0,112953.281192963,112712.210792683,79337.35505385,0,25835.2823619623,0,0,0,0,0,0,489404.807343533,16909.0642394371,23910.7675977083,0,0,0,0,0,0,12333.3234805999,0,0,501952.70732341,509117.683525807,0,276238.403101179,880932.603246093,0,199314.745466179,0,0,0,0,7192.84188493385,10487.1388444081,,2018-12-30,8461673.15831127,8222479.17,,2018-12-30,fy_19,815369.390836927,489404.807343533,3713377.96535126,40819.8318371453,0,501952.70732341,1819768.03251872,880932.603246093,733.074388005964,0,0,199314.745466179
fy_19,2019-01-06,3182583.26996525,2686.05375131007,34710.8250646943,0,0,0,119240.877798649,24418.7910569212,13052.7282131747,0,95423.3961808045,0,639.312114732825,0,0,161.384867251091,0,0,0,18943.0487933261,79034.2283951934,182246.903201508,0,-59353.4666971083,-2717.1119309238,34489.6253492026,0,11509.6653874768,0,0,0,0,0,0,413015.086368339,5843.59626888084,7377.85137264828,0,0,0,0,0,0,4549.18001445657,0,0,390079.114476367,509117.683525806,0,0,718298.923716711,0,136634.221107859,0,0,0,0,392.232272677253,1421.00125342089,,2019-01-06,5923798.42188863,6252664.09,,2019-01-06,fy_19,515480.097066361,413015.086368339,3182583.26996525,13221.4476415291,0,390079.114476367,553846.94943148,718298.923716711,639.312114732825,0,0,136634.221107859
fy_19,2019-01-13,3276373.26101779,2815.72941806638,37402.9907538435,0,0,0,184674.851172774,124077.797464588,9505.87420083532,0,32291.8940974889,0,237.871840115541,0.0308440003429828,0,0.0141461793062388,0,0,0,20444.3372477118,83827.7511861354,191870.411063663,0,536407.066728224,285.937029470364,37700.2577931363,0,12883.9075579216,0,0,0,0,0,0,431860.814351142,9366.07157930636,12026.5313836871,0,0,0,0,0,0,7291.39106845081,0,0,407878.282414359,509117.683525805,0,0,755217.591237268,0,226510.668866237,0,0,0,0,278.933680505952,2922.66756106109,,2019-01-13,6913270.61922976,6467817.1,,2019-01-13,fy_19,519610.675835823,431860.814351142,3276373.26101779,21392.6029629934,0,407878.282414359,1274188.85070404,755217.591237268,237.871840115541,0,0,226510.668866237
fy_19,2019-01-20,3271441.43137885,2827.00822828196,22136.3418504634,0,0,103072.319730941,173542.32934897,88711.2547254587,12035.0171969219,0,4120.68253263674,0,1124.72632927544,0,0,0,0,0,72094.6734946158,22619.5223883523,83142.0258499343,206917.962806461,0,51442.6452152662,40675.8952224044,46607.370071444,0,7740.6415147759,0,0,0,0,0,0,433068.820299482,9591.86127189644,11989.7817845328,0,0,0,0,0,0,7467.16603813361,0,0,389654.863856194,509117.683525805,0,0,761995.797655112,0,224792.693233907,0,10064.4995478916,0,0,601.438598312695,2437.80139408141,,2019-01-20,6571034.2550904,6802296.05999999,,2019-01-20,fy_19,519624.089556333,433068.820299482,3271441.43137885,21581.6430564293,0,389654.863856194,937685.690176927,761995.797655112,1124.72632927544,10064.4995478916,0,224792.693233907
fy_19,2019-01-27,2982206.32395804,2781.52341222805,13523.7799650707,0,0,0,239999.733142587,54127.3021730857,33055.1096301874,0,158776.155696818,2569.19659995145,1155.42348180874,0,0,1763.99976146285,7443.26339661895,639.080773515975,83311.3087853005,15933.9020470297,75270.5578785682,188299.705468192,0,296476.834540876,100352.914978936,20157.7400486034,0,60168.2995259973,0,0,0,0,0,0,395247.549342458,2522.64679121446,3425.88407653235,0,0,0,0,0,0,1413.94935125301,0,0,332400.700010787,509117.683525805,0,0,697416.876151276,0,107442.627467111,0,0,0,0,124.00889986285,1252.25149637699,,2019-01-27,6388376.33237756,6150267.67,,2019-01-27,fy_19,511907.893273298,395247.549342458,2982206.32395804,5948.53086774681,0,332400.700010787,1352081.21122508,697416.876151276,3724.62008176018,0,0,107442.627467111
fy_19,2019-02-03,2641345.72255702,3035.74952500051,12741.3236683909,0,0,0,159619.612317817,113529.832262191,56223.3940245898,0,63211.5414741505,14679.4871412485,921.938984008874,194.867656653816,0,1234.30333654481,9437.84820970071,112167.020406581,78106.3388383675,14604.2690393457,69738.5222708251,176458.170752428,0,248479.966821044,37707.4581798677,23482.5607728985,0,47805.6960186195,0,0,0,0,0,0,343359.772078845,-5737.42502162004,-8705.75368349164,0,0,0,-23447.1298971527,0,0,0,0,38752.4365132433,298809.264194781,509117.683525808,0,0,616345.921434606,0,105355.247901066,0,0,0,0,-329.17773890488,-4488.53858338387,,2019-02-03,5753757.92498109,5802220.7,,2019-02-03,fy_19,480852.837306366,343359.772078845,2641345.72255702,-14443.1787051117,0,298809.264194781,1227778.47557502,616345.921434606,15601.4261252574,0,38752.4365132433,105355.247901066
fy_19,2019-02-10,3591674.82182961,4241.71089866914,30080.0110626895,0,0,0,429222.383198469,631781.611263555,53961.2260893589,0,37597.6796752134,14447.7251397947,844.710504702995,448.192044050795,0,1751.02623673113,10621.9517938209,281485.475173962,139458.416172772,29037.4305572379,97173.1451449715,255643.147981771,0,777772.339664901,118461.750660924,50769.9344849715,0,72155.3370957508,0,0,0,0,0,0,469540.887656601,13119.8489991494,20437.1221890665,0,0,0,0,0,0,0,0,52993.5505522937,408618.535306505,509117.683525808,0,0,856011.234337126,0,203745.404068503,0,0,0,0,663.758383471524,8145.36000233095,,2019-02-10,9171023.41169479,7490878.67,,2019-02-10,fy_19,517926.80191161,469540.887656601,3591674.82182961,33556.9711882159,0,408618.535306505,3021662.76919982,856011.234337126,15292.4356444977,0,52993.5505522937,203745.404068503
fy_19,2019-02-17,3692130.10268282,4436.87269322517,20806.2981419406,0,0,127610.710326789,352071.74638783,597353.777657253,52009.7279069571,0,91731.1745793717,32851.730987222,1393.4851359237,461.663078192165,0,1384.40299813764,10909.4304789817,294436.66675418,148934.183737401,31300.0216888744,101934.274977217,270901.953753198,0,357885.467239267,74137.7625990237,76411.3200861262,0,66347.386302034,0,0,0,0,0,0,473927.291930009,15232.8471454363,24199.5344659082,0,0,0,0,0,0,0,0,54589.2980358608,435192.190197628,509117.683525809,0,0,891220.11296307,0,218236.999170139,0,0,0,0,1073.67927012924,6603.79320080138,,2019-02-17,9036833.59009675,8901185.14999999,,2019-02-17,fy_19,516795.155996739,473927.291930009,3692130.10268282,39432.3816113445,0,435192.190197628,2681064.841386,891220.11296307,34245.2161231457,0,54589.2980358608,218236.999170139
fy_19,2019-02-24,3448100.89851731,4099.03209767583,21454.6879230477,0,0,0,283920.580817537,472904.147713477,56733.9654638872,0,-4750.36314993467,6073.55812965376,2207.56771513855,4980.66016546213,0,1304.62334904279,6626.39089392409,272253.669995577,140866.399419159,27507.5225906837,95644.5790978748,259654.16259338,0,58835.5557785517,173741.85787854,22382.0157951555,0,53939.9188733622,0,0,0,0,0,0,421247.818181956,12118.5603310307,20055.7980555477,0,0,0,0,0,0,0,14670.8284617641,52237.3720032105,409600.933373692,509117.683525804,0,0,850011.044642774,0,185295.456534754,0,0,0,0,1365.14726123536,4170.77215971246,,2019-02-24,7888372.84618998,8813872.82,,2019-02-24,fy_19,529324.431408516,421247.818181956,3448100.89851731,32174.3583865784,0,409600.933373692,1952099.4072964,850011.044642774,8281.12584479231,0,52237.3720032105,185295.456534754
fy_19,2019-03-03,3902401.45900888,4742.95127120242,43459.3699506159,0,0,0,416812.2983507,660601.31503178,48786.0711115576,0,110415.907365986,23637.7654762678,3721.6753878907,16992.2535001649,0,1515.70879743272,20506.585254699,285208.091763434,93532.7609183816,29966.6588093513,110408.025025405,305743.354571732,0,798906.181361322,191821.253046309,47438.7636562835,0,98252.9911806734,0,0,0,0,0,0,447702.650045362,16608.929843348,29684.954407021,0,0,0,0,0,0,0,58537.7132316597,58674.9434032367,452426.176067662,509117.683525804,0,0,954941.052471389,0,215718.080912187,0,0,0,111647.25410188,641.481345707819,9497.60201105617,,2019-03-03,10080069.9622064,8679133.97,,2019-03-03,fy_19,689441.734216108,447702.650045362,3902401.45900888,46293.884250369,0,452426.176067662,3285110.54096703,954941.052471389,27359.4408641585,0,58674.9434032367,215718.080912187
fy_19,2019-03-10,3935791.45927569,4806.57145181783,29363.1108248353,0,0,134711.092891076,357980.681390896,583385.833420123,88199.515428961,0,99485.6566446566,0,2069.17427372944,15487.287993211,0,1972.84751341231,24933.2253548023,310965.897096208,16510.4216933698,31569.3073842028,111689.058407527,293189.321191624,0,464890.42531106,82822.4402815483,81421.8694455637,0,166223.431400184,0,0,0,0,0,171648.176979078,445704.360828186,16329.9140457349,32402.6170224384,0,0,0,0,0,0,0,58276.4342753321,58413.0519297122,435264.29181379,509117.683525802,0,0,949113.699540237,0,207964.739120584,0,0,0,0,2326.96712481996,8643.96676290029,,2019-03-10,9732674.53164311,10590768.56,,2019-03-10,fy_19,750013.228667932,445704.360828186,3935791.45927569,48732.5310681733,0,435264.29181379,2899607.99512508,949113.699540237,2069.17427372944,0,58413.0519297122,207964.739120584
fy_19,2019-03-17,3464525.00946134,4092.27736996341,26415.0735039177,0,0,98963.0889416984,223003.190450973,373479.23398925,71377.3646637736,0,-11960.198955607,0,696.377326794727,11418.2016248741,0,2221.86677872481,19806.1867188688,296308.589851982,3235.60434093338,20812.6977590839,90696.2330112824,235923.418335919,0,21359.7457033551,111957.47798276,52164.2754228122,0,126967.038482104,0,0,0,0,0,0,398354.47691682,9718.57595069213,18815.7290966716,0,0,0,0,0,0,0,52085.3743705602,52207.4783009484,382298.63745601,509117.683525808,0,0,844318.775553681,0,144496.000812091,0,0,0,0,417.322913435338,3455.70348633373,,2019-03-17,7658748.51114786,9072779.17999999,,2019-03-17,fy_19,565076.084296137,398354.47691682,3464525.00946134,28534.3050473637,0,382298.63745601,1778241.36597667,844318.775553681,696.377326794727,0,52207.4783009484,144496.000812091
fy_19,2019-03-24,3568415.35219678,4072.6471551319,20717.9259922746,0,0,0,273172.22124993,485340.3243112,57459.4475873258,0,83911.7203017028,0,1142.77190392854,12383.9402974674,0,2219.4291763514,31965.6526433137,294887.229384612,2765.39189765565,21683.0220956652,84022.3647030697,214207.529206808,0,42605.6725413322,4363.92487871738,10366.2099853748,0,109133.458412941,0,0,0,0,0,0,418084.806983099,10552.5995985213,19719.750040176,0,0,0,0,0,0,0,52866.3797119112,52990.3145559289,388031.096547502,509117.683525804,0,0,859204.573275442,0,130145.463441209,0,0,0,0,90.0987122850437,1755.46911392014,,2019-03-24,7767394.47142739,7867193.15,,2019-03-24,fy_19,563829.63106392,418084.806983099,3568415.35219678,30272.3496386973,0,388031.096547502,1755278.11182087,859204.573275442,1142.77190392854,0,52990.3145559289,130145.463441209
fy_19,2019-03-31,3401670.00789469,3661.04272975156,25045.6846216057,0,0,17136.2461387097,221956.402472658,464002.759317348,38716.0790762189,0,-2053.94447526261,0,5410.23953453661,1544.39267931233,0,1433.18069437233,8246.60264488646,265275.535696054,28930.4902236572,23097.2131929333,80846.4564292942,207334.648912629,0,746290.53853396,110748.649441155,39074.1883136757,0,106874.991226393,0,0,0,0,0,0,397087.62913235,5717.78545090328,11345.510555855,0,0,0,0,0,5766.04088642687,0,6783.79259732369,48452.2324395521,348584.871288262,509117.683525805,0,0,789331.933717398,0,123933.836067165,0,0,0,0,2416.76237621206,1020.3113652138,,2019-03-31,8044799.79470104,7584840.19,,2019-03-31,fy_19,525104.590750981,397087.62913235,3401670.00789469,17063.2960067583,0,348584.871288262,2388161.15786935,789331.933717398,5410.23953453661,0,48452.2324395521,123933.836067165
fy_19,2019-04-07,3160793.75069695,3357.40409753629,31525.542242729,0,0,102886.149473288,190904.27978485,362153.08828471,21970.0311162705,0,146579.941765938,0,3700.33113305276,603.157232148055,0,1171.73890009688,19608.0634581884,188624.431840338,30761.2397443585,22371.5266996644,79705.6490390741,178921.154751118,0,223227.752786108,1004.78754505966,61300.9503170414,0,55695.4047192263,0,0,0,0,0,0,374912.720358849,2701.10415505543,6596.66043064825,0,0,0,0,0,3018.39347667658,0,0,45502.7313685975,321552.209690887,509117.683525802,0,0,725946.710700067,0,101703.192385018,0,0,0,0,775.953815458271,517.781627863044,,2019-04-07,6979211.51716267,6914669.57,,2019-04-07,fy_19,513429.8124458,374912.720358849,3160793.75069695,9297.76458570368,0,321552.209690887,1722372.29379774,725946.710700067,3700.33113305276,0,45502.7313685975,101703.192385018
fy_19,2019-04-14,3445508.65209264,3628.33610214907,37231.9792233223,0,0,54236.0312055016,276875.060984782,489675.970233951,38127.435385009,0,9287.28827055759,0,3000.52915994736,676.808753056386,0,1345.90389431037,7220.34151676106,3094.64707352666,4785.14021921661,22965.1361180745,91028.1411562532,184075.941657799,0,315390.220255997,418.305744889009,27219.9065057746,0,52479.0663462233,0,0,0,150107.345644029,0,0,420886.849804037,8935.87726187176,17210.0043680869,0,0,0,0,0,9985.54372112427,0,0,51082.5592817377,341568.060064057,509117.683525805,0,0,821898.29987301,0,104076.026217589,0,0,0,0,1759.62100989927,988.685674769486,,2019-04-14,7505887.39834576,7728097.66999999,,2019-04-14,fy_19,671958.879575627,420886.849804037,3445508.65209264,26145.8816299586,0,341568.060064057,1619761.66064715,821898.29987301,3000.52915994736,0,51082.5592817377,104076.026217589
fy_19,2019-04-21,2751032.53515704,2820.37635601422,22376.5653560699,0,0,0,103573.328932467,182905.108120315,16658.2717053359,0,-10631.6905376276,0,6321.8358452476,506.094209434207,0,2435.80184546552,7472.37944132644,2348.31656203163,0,17293.849540917,69945.9898465164,143275.748945737,0,-54405.0435853621,76237.6266482287,10603.0194752023,0,33281.0330765512,0,0,-5291.759259032,0,0,0,339635.571197081,-2569.63843661991,-5332.50400301285,0,0,0,0,0,-2871.48493700044,0,0,40785.6653050628,272716.965879441,509117.683525803,0,0,660981.075612604,0,66294.6452710431,0,0,0,0,-1071.90882190647,-50.7078502277478,,2019-04-21,5256394.75042414,5590541.87,,2019-04-21,fy_19,499831.822657637,339635.571197081,2751032.53515704,-7902.14243963276,0,272716.965879441,626696.775938622,660981.075612604,6321.8358452476,0,40785.6653050628,66294.6452710431
fy_19,2019-04-28,3288107.42825847,3348.80749940353,37381.9620422849,0,0,29090.8388814914,272108.4200248,466667.129895969,30825.2217227217,0,125927.554907728,0,2133.69383148916,810.753866992749,0,2032.48692515314,5057.51414883107,2740.49421872609,0,21091.2527312739,72305.2636795895,104472.550192829,0,63311.7045048379,4116.5855186417,5102.74521041637,0,43711.0489695021,0,0,0,0,0,0,404924.513080309,5200.92244502122,9839.75199572222,0,0,0,0,0,2529.47290617059,0,0,47739.9508524761,301297.584685384,509117.683525807,0,0,779224.37487011,0,97700.3948214938,0,0,0,0,2514.21349236297,26.327147686585,,2019-04-28,6740458.64685369,7111769.52,,2019-04-28,fy_19,514187.697072027,404924.513080309,3288107.42825847,15040.6744407434,0,301297.584685384,1290102.33494119,779224.37487011,2133.69383148916,0,47739.9508524761,97700.3948214938
fy_19,2019-05-05,3288505.98130212,3530.01266905741,30082.9454567682,0,0,0,261801.063669187,421080.195709402,14570.7231272056,0,4136.81272849708,0,1801.82341440501,1172.14334730201,0,1641.16780457815,1514.41898778082,138690.758645814,0,24305.339611203,77526.8867916712,105911.198091527,0,667441.739407346,124402.084276031,22786.2215062488,0,36919.6528204089,0,0,0,0,0,0,415110.000538535,6401.52232153029,11092.932874426,0,0,0,0,0,0,0,0,48560.2772215635,330829.149056056,509117.683525806,0,0,797389.660210079,0,112955.631548481,0,0,0,0,6690.26063075491,18.8955170808868,,2019-05-05,7465987.18281087,7359147.97,,2019-05-05,fy_19,515826.839673642,415110.000538535,3288505.98130212,17494.4551959563,0,330829.149056056,1937513.36465003,797389.660210079,1801.82341440501,0,48560.2772215635,112955.631548481
fy_19,2019-05-12,3405426.70737808,3652.08350330609,36699.09518621,0,0,107114.862658319,283545.023936591,433321.17823175,26349.468809506,0,130790.308585382,0,3448.44359125707,1150.21279592265,0,1464.93690505957,134.530128128833,16738.7082589535,38433.1735012448,23693.8495042804,83492.4704686512,115133.306841656,0,276798.259300806,5589.49317187,48355.9948174237,0,43884.251354403,0,0,0,0,0,0,430043.24745522,8444.10078885635,16121.1623823152,0,0,0,0,0,0,0,0,50307.1939644788,349103.820232657,509117.683525804,0,0,825271.601074105,0,110799.300895249,0,0,0,0,1922.57982837913,3.45805838352347,,2019-05-12,7386350.50713425,7166380.60999999,,2019-05-12,fy_19,511043.721412567,430043.24745522,3405426.70737808,24565.2631711715,0,349103.820232657,1676341.20795946,825271.601074105,3448.44359125707,0,50307.1939644788,110799.300895249
fy_19,2019-05-19,3456455.86061888,3700.15867566865,21839.1292221667,0,0,16994.6565354253,283274.970917679,368755.938561677,30701.9389783297,0,2722.73613839979,0,3280.65837135398,1126.19966205704,0,1357.9466453308,14892.5461537408,16959.0526962987,45022.8910701179,24827.8412419982,85331.143710569,122797.820376341,0,563331.684935469,108255.170667659,60584.0336551545,0,47381.4396387776,0,0,0,0,0,0,433854.506166457,9119.71486928018,17243.7774350688,0,0,0,0,0,0,0,0,50885.0134057983,340247.152056176,509117.683525803,0,0,830525.576649786,0,124934.631550102,0,0,0,0,168.889137932622,183.368830469992,,2019-05-19,7595874.13209997,7678625.82,,2019-05-19,fy_19,509469.941494206,433854.506166457,3456455.86061888,26363.492304349,0,340247.152056176,1819857.29948286,830525.576649786,3280.65837135398,0,50885.0134057983,124934.631550102
fy_19,2019-05-26,3677750.8553831,3952.20526282144,24901.2214758884,0,0,122989.122272222,312029.87167721,317507.887301699,32975.1939210361,0,154712.593675829,23125.3319945719,995.598639006181,823.542601150603,0,1983.87217396841,13952.1210175003,18970.702391895,55605.3170146541,29286.2828538083,83832.9388562564,144657.958033426,0,205575.939881876,4324.29481097503,79351.5164998781,0,30775.5949172197,0,0,0,0,0,0,441195.935570051,11245.0532117707,20451.4133869911,0,0,0,0,0,0,0,0,52702.7105930776,392713.738541963,509117.683525802,0,0,860238.338706467,0,140595.653664977,0,0,0,0,2420.97868322683,0,,2019-05-26,7770761.46854032,8751062.6,,2019-05-26,fy_19,511538.662209029,441195.935570051,3677750.8553831,31696.4665987618,0,392713.738541963,1638208.17663931,860238.338706467,24120.9306335781,0,52702.7105930776,140595.653664977
fy_19,2019-06-02,3743885.38232699,4207.51486048322,25806.6890253033,0,0,9334.36656463334,307786.565319699,173523.911781955,35801.2432758097,0,4658.08846725395,6198.14916539765,5613.57442111992,1151.20171778812,0,1415.19404097857,71.4633665156254,62605.1182015863,8592.55455291781,28345.395106251,90718.2345305968,178359.222980076,0,601822.946671929,149450.514750056,59982.0759673478,0,58845.6651272357,0,0,0,0,0,0,442954.101108665,14958.3552572719,22825.9141623343,0,0,0,0,0,0,0,0,53760.836527697,352722.030804119,509117.683525806,0,0,869842.189803775,0,167677.154019854,0,0,0,102296.643650556,4892.21371640132,0,,2019-06-02,8099222.19479841,8155780.62,,2019-06-02,fy_19,616306.540892763,442954.101108665,3743885.38232699,37784.2694196062,0,352722.030804119,1802477.96630842,869842.189803775,11811.7235865176,0,53760.836527697,167677.154019854
fy_19,2019-06-09,3778124.29075689,4350.07574018614,13533.8204513774,0,0,122495.412333589,327977.892753896,307504.464094351,24214.7835295475,0,160488.117042414,33300.6998168624,3068.65067926079,1179.47307325371,0,1269.68028660604,98.8323368743143,147636.706551476,0,29326.2811688901,87474.9164637837,221130.632305821,0,335177.837779881,7612.51277291368,103224.970003338,0,64159.320056853,0,0,0,0,0,0,457126.215741393,17368.4768242352,25309.8556781407,0,0,0,0,0,0,0,0,55480.8899962503,399151.864105108,509117.683525808,0,0,897277.5953571,0,157619.162888519,0,0,0,105569.578152642,3731.4426164454,0,,2019-06-09,8401102.1348837,8024449.48999999,,2019-06-09,fy_19,618418.704294895,457126.215741393,3778124.29075689,42678.3325023759,0,399151.864105108,1958855.72874505,897277.5953571,36369.3504961232,0,55480.8899962503,157619.162888519
fy_19,2019-06-16,3856394.77696917,4376.36414324024,45496.3997457874,0,0,0,323963.890204038,367067.285017914,39443.7504361405,0,3140.55339248074,0,13421.0868817157,6967.04546997965,0,973.93788962469,103.258593657063,166247.962622527,0,30504.3287194127,80310.4898143037,233851.294572565,0,108879.117007941,112.176893522799,122412.919691812,0,68530.9194725945,0,0,0,0,0,0,463366.59048782,18429.7201285737,26610.3908442691,0,0,0,0,0,0,0,0,56238.2771968079,404600.81261643,509117.683525806,0,0,909179.889807701,0,194218.183149604,0,0,0,107010.74189869,1863.20085255791,0,,2019-06-16,8162833.04804669,8133665.38,,2019-06-16,fy_19,617991.626277054,463366.59048782,3856394.77696917,45040.1109728428,0,404600.81261643,1602381.69368754,909179.889807701,13421.0868817157,0,56238.2771968079,194218.183149604
fy_19,2019-06-23,3823893.64230809,4592.14514106572,34685.289766135,0,0,90750.4020013963,359030.21640397,521987.024412344,44553.5350014268,0,2989.42009304174,6183.52469453394,2980.15852259666,2933.33907828653,0,1418.37324252877,104458.941902651,231578.851292336,0,32775.8348989368,85901.5659028565,271153.8838359,0,972110.548019701,113373.263400491,223373.132493879,0,151413.536446329,0,0,0,0,0,0,466128.857216959,17648.9431711649,30090.3471009422,0,0,0,0,0,0,0,0,55681.0529753553,386395.399473061,509117.683525806,0,0,896967.883868537,0,247257.062343298,0,0,0,105950.450219895,5359.57863076828,0,,2019-06-23,9802733.88738428,8791724.28,,2019-06-23,fy_19,620427.712376469,466128.857216959,3823893.64230809,47739.2902721071,0,386395.399473061,3249079.30333327,896967.883868537,9163.6832171306,0,55681.0529753553,247257.062343298
fy_19,2019-06-30,4002100.74785136,6045.02049846411,41641.7704337748,0,0,144716.788229311,405539.508164043,720076.259303658,190003.001130263,0,98958.9406871177,6561.16891383893,2163.74573668805,1188.06832150173,0,1866.83918133629,201648.76365224,222546.631993501,0,35870.3296101281,93000.7628236677,301757.260720416,0,835690.936961508,148325.233901548,219997.659582446,0,169271.199420796,0,0,0,0,0,0,503740.394430676,22413.8145608498,31184.0298972192,0,0,0,0,0,0,0,0,59081.6422540797,417509.719692928,509117.683525809,0,0,948619.810044726,0,294325.741675814,0,0,0,112421.124638593,584.452541677794,0,,2019-06-30,10747969.05038,10762094.84,,2019-06-30,fy_19,622123.260706079,503740.394430676,4002100.74785136,53597.844458069,0,417509.719692928,3838144.97461572,948619.810044726,8724.91465052697,0,59081.6422540797,294325.741675814
fy_19,2019-07-07,3989760.79815873,5917.48753793803,19258.7434286711,0,0,143980.996481788,310959.419460471,554827.664098699,124533.984682063,0,137644.349165221,0,1765.20910068769,1152.74345799152,0,1964.87948800204,13287.6739413435,197180.017948338,0,32328.1741355275,92722.265375341,286582.327030051,0,353046.254819788,18575.2076958191,144055.513188276,0,114283.658366961,0,0,0,0,0,0,495336.149816876,20440.3446589195,25579.8865248303,0,0,0,0,0,0,0,0,57945.2692581819,394766.776825479,509117.683525806,0,0,922821.906597482,0,242774.38249263,0,0,0,110258.82302791,579.110108203457,0,,2019-07-07,9323447.70039802,8773380.55,,2019-07-07,fy_19,619955.61666192,495336.149816876,3989760.79815873,46020.2311837497,0,394766.776825479,2552301.36030229,922821.906597482,1765.20910068769,0,57945.2692581819,242774.38249263
fy_19,2019-07-14,4059003.77291469,6013.36343911236,25704.0421535038,0,0,35800.02845724,340439.840103146,563003.828461078,71026.0717503583,0,3397.12521875331,6572.32696039316,1725.55623080287,1170.10148730405,0,335.995303636495,175.664458165932,198501.121638557,0,31845.2384528457,96027.0386746891,301173.534623055,0,620714.920561824,159497.549867709,129932.275551281,0,121243.696995223,0,0,0,0,0,0,505909.156091156,22141.6756606576,29360.2471987646,0,0,0,0,0,0,0,0,59182.1175997737,433371.686518402,509117.683525802,0,0,942602.53152621,0,264914.376701106,0,0,0,112612.310105524,0,0,,2019-07-14,9652514.87823077,9414102.01,,2019-07-14,fy_19,621729.993631326,505909.156091156,4059003.77291469,51501.9228594222,0,433371.686518402,2706001.43719748,942602.53152621,8297.88319119603,0,59182.1175997737,264914.376701106
fy_19,2019-07-21,4146993.48251296,6030.90378020577,28892.8985199138,0,0,140836.584751785,325935.127511884,535427.069978506,55769.9773372324,0,101440.013074638,18254.9852997087,2092.37788851369,1171.23026116705,0,5397.16216252635,8.53471429810265,178171.365705412,0,25316.5121789496,98285.8716489789,230778.322028647,0,279782.659958112,6396.29211370458,128251.365732142,0,171615.400543675,0,0,0,0,0,0,507784.33268757,22443.4153924284,27266.3407205067,0,0,0,0,0,0,0,0,59401.478962408,412213.077276559,509117.683525802,0,0,950054.326864147,0,254759.593271451,0,0,0,113029.713044047,82.288700575283,0,,2019-07-21,9343000.38814845,10364852.7,,2019-07-21,fy_19,622229.685270424,507784.33268757,4146993.48251296,49709.7561129351,0,412213.077276559,2319507.29200178,950054.326864147,20347.3631882224,0,59401.478962408,254759.593271451
