actual.vars,Group_Base_Media_Price,Group_Base_MediaBreakDown_Price,Group_BaseBreakDown_MediaBreakDown_Price,Group_Modeller,Group_StackedBar,group,ref_points,agg_method,variable_display,isforecastable,brand/category_a,product/category_b,channel/category_c,platform/category_d,proposition/category_e,creative/category_f
gt_bathroom,Base,Base,Google Trends,Google Trends,Google Trends,Google Trends,none,Sum,Google Trends,yes,na,na,na,na,na,na
gt_bed,Base,Base,Google Trends,Google Trends,Google Trends,Google Trends,none,Sum,Google Trends,yes,na,na,na,na,na,na
gt_bedroom,Base,Base,Google Trends,Google Trends,Google Trends,Google Trends,none,Sum,Google Trends,yes,na,na,na,na,na,na
gt_bookc,Base,Base,Google Trends,Google Trends,Google Trends,Google Trends,none,Sum,Google Trends,yes,na,na,na,na,na,na
gt_bufcab,Base,Base,Google Trends,Google Trends,Google Trends,Google Trends,none,Sum,Google Trends,yes,na,na,na,na,na,na
gt_comdsk,Base,Base,Google Trends,Google Trends,Google Trends,Google Trends,none,Sum,Google Trends,yes,na,na,na,na,na,na
gt_couch,Base,Base,Google Trends,Google Trends,Google Trends,Google Trends,none,Sum,Google Trends,yes,na,na,na,na,na,na
gt_desk,Base,Base,Google Trends,Google Trends,Google Trends,Google Trends,none,Sum,Google Trends,yes,na,na,na,na,na,na
gt_dinch,Base,Base,Google Trends,Google Trends,Google Trends,Google Trends,none,Sum,Google Trends,yes,na,na,na,na,na,na
gt_dress,Base,Base,Google Trends,Google Trends,Google Trends,Google Trends,none,Sum,Google Trends,yes,na,na,na,na,na,na
gt_dskch,Base,Base,Google Trends,Google Trends,Google Trends,Google Trends,none,Sum,Google Trends,yes,na,na,na,na,na,na
gt_furn,Base,Base,Google Trends,Google Trends,Google Trends,Google Trends,none,Sum,Google Trends,yes,na,na,na,na,na,na
gt_gamch,Base,Base,Google Trends,Google Trends,Google Trends,Google Trends,none,Sum,Google Trends,yes,na,na,na,na,na,na
gt_gamdsk,Base,Base,Google Trends,Google Trends,Google Trends,Google Trends,none,Sum,Google Trends,yes,na,na,na,na,na,na
gt_grdfurn,Base,Base,Google Trends,Google Trends,Google Trends,Google Trends,none,Sum,Google Trends,yes,na,na,na,na,na,na
gt_homdec,Base,Base,Google Trends,Google Trends,Google Trends,Google Trends,none,Sum,Google Trends,yes,na,na,na,na,na,na
gt_homefurn,Base,Base,Google Trends,Google Trends,Google Trends,Google Trends,none,Sum,Google Trends,yes,na,na,na,na,na,na
gt_kidsfurn,Base,Base,Google Trends,Google Trends,Google Trends,Google Trends,none,Sum,Google Trends,yes,na,na,na,na,na,na
gt_kitchen,Base,Base,Google Trends,Google Trends,Google Trends,Google Trends,none,Sum,Google Trends,yes,na,na,na,na,na,na
gt_livroom,Base,Base,Google Trends,Google Trends,Google Trends,Google Trends,none,Sum,Google Trends,yes,na,na,na,na,na,na
gt_matt,Base,Base,Google Trends,Google Trends,Google Trends,Google Trends,none,Sum,Google Trends,yes,na,na,na,na,na,na
gt_nursfurn,Base,Base,Google Trends,Google Trends,Google Trends,Google Trends,none,Sum,Google Trends,yes,na,na,na,na,na,na
gt_offch,Base,Base,Google Trends,Google Trends,Google Trends,Google Trends,none,Sum,Google Trends,yes,na,na,na,na,na,na
gt_patiofurn,Base,Base,Google Trends,Google Trends,Google Trends,Google Trends,none,Sum,Google Trends,yes,na,na,na,na,na,na
gt_shelv,Base,Base,Google Trends,Google Trends,Google Trends,Google Trends,none,Sum,Google Trends,yes,na,na,na,na,na,na
gt_sofa,Base,Base,Google Trends,Google Trends,Google Trends,Google Trends,none,Sum,Google Trends,yes,na,na,na,na,na,na
gt_stor,Base,Base,Google Trends,Google Trends,Google Trends,Google Trends,none,Sum,Google Trends,yes,na,na,na,na,na,na
gt_storcab,Base,Base,Google Trends,Google Trends,Google Trends,Google Trends,none,Sum,Google Trends,yes,na,na,na,na,na,na
gt_storcont,Base,Base,Google Trends,Google Trends,Google Trends,Google Trends,none,Sum,Google Trends,yes,na,na,na,na,na,na
gt_table,Base,Base,Google Trends,Google Trends,Google Trends,Google Trends,none,Sum,Google Trends,yes,na,na,na,na,na,na
gt_tvstand,Base,Base,Google Trends,Google Trends,Google Trends,Google Trends,none,Sum,Google Trends,yes,na,na,na,na,na,na
gt_wardrobe,Base,Base,Google Trends,Google Trends,Google Trends,Google Trends,none,Sum,Google Trends,yes,na,na,na,na,na,na
bw_earn_im,Base,Base,Brand Watch Earn,Brand Watch Earn,Brand Watch Earn,Brand Watch Earn,none,Sum,Brand Watch,yes,na,na,na,na,na,na
bw_earn_reach,Base,Base,Brand Watch Earn,Brand Watch Earn,Brand Watch Earn,Brand Watch Earn,none,Sum,Brand Watch,yes,na,na,na,na,na,na
bw_earn_vol,Base,Base,Brand Watch Earn,Brand Watch Earn,Brand Watch Earn,Brand Watch Earn,none,Sum,Brand Watch,yes,na,na,na,na,na,na
bw_neg_im,Base,Base,Brand Watch Negative,Brand Watch Negative,Brand Watch Negative,Brand Watch Negative,none,Sum,Brand Watch,yes,na,na,na,na,na,na
bw_neg_reach,Base,those ,Brand Watch Negative,Brand Watch Negative,Brand Watch Negative,Brand Watch Negative,none,Sum,Brand Watch,yes,na,na,na,na,na,na
bw_neg_vol,Base,Base,Brand Watch Negative,Brand Watch Negative,Brand Watch Negative,Brand Watch Negative,none,Sum,Brand Watch,yes,na,na,na,na,na,na
bw_neu_im,Base,Base,Brand Watch Neutral,Brand Watch Neutral,Brand Watch Neutral,Brand Watch Neutral,none,Sum,Brand Watch,yes,na,na,na,na,na,na
bw_neu_reach,Base,Base,Brand Watch Neutral,Brand Watch Neutral,Brand Watch Neutral,Brand Watch Neutral,none,Sum,Brand Watch,yes,na,na,na,na,na,na
bw_neu_vol,Base,Base,Brand Watch Neutral,Brand Watch Neutral,Brand Watch Neutral,Brand Watch Neutral,none,Sum,Brand Watch,yes,na,na,na,na,na,na
bw_own_im,Base,Base,Brand Watch Own,Brand Watch Own,Brand Watch Own,Brand Watch Own,none,Sum,Brand Watch,yes,na,na,na,na,na,na
bw_own_reach,Base,Base,Brand Watch Own,Brand Watch Own,Brand Watch Own,Brand Watch Own,none,Sum,Brand Watch,yes,na,na,na,na,na,na
bw_own_vol,Base,Base,Brand Watch Own,Brand Watch Own,Brand Watch Own,Brand Watch Own,none,Sum,Brand Watch,yes,na,na,na,na,na,na
bw_pos_im,Base,Base,Brand Watch Positive,Brand Watch Positive,Brand Watch Positive,Brand Watch Positive,none,Sum,Brand Watch,yes,na,na,na,na,na,na
bw_pos_reach,Base,Base,Brand Watch Positive,Brand Watch Positive,Brand Watch Positive,Brand Watch Positive,none,Sum,Brand Watch,yes,na,na,na,na,na,na
bw_pos_vol,Base,Base,Brand Watch Positive,Brand Watch Positive,Brand Watch Positive,Brand Watch Positive,none,Sum,Brand Watch,yes,na,na,na,na,na,na
bm_awatocons_pc,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_awatocons_pc_10mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_awatocons_pc_11mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_awatocons_pc_12mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_awatocons_pc_13mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_awatocons_pc_14mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_awatocons_pc_15mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_awatocons_pc_3mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_awatocons_pc_4mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_awatocons_pc_5mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_awatocons_pc_6mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_awatocons_pc_7mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_awatocons_pc_8mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_awatocons_pc_9mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_brdesire_pc,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_brdesire_pc_10mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_brdesire_pc_11mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_brdesire_pc_12mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_brdesire_pc_13mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_brdesire_pc_14mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_brdesire_pc_15mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_brdesire_pc_3mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_brdesire_pc_4mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_brdesire_pc_5mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_brdesire_pc_6mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_brdesire_pc_7mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_brdesire_pc_8mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_brdesire_pc_9mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_dif_pc,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_dif_pc_10mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_dif_pc_11mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_dif_pc_12mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_dif_pc_13mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_dif_pc_14mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_dif_pc_15mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_dif_pc_3mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_dif_pc_4mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_dif_pc_5mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_dif_pc_6mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_dif_pc_7mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_dif_pc_8mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_dif_pc_9mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_emotmean_pc,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_emotmean_pc_10mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_emotmean_pc_11mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_emotmean_pc_12mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_emotmean_pc_13mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_emotmean_pc_14mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_emotmean_pc_15mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_emotmean_pc_3mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_emotmean_pc_4mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_emotmean_pc_5mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_emotmean_pc_6mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_emotmean_pc_7mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_emotmean_pc_8mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_emotmean_pc_9mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_globalpurp_pc,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_globalpurp_pc_10mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_globalpurp_pc_11mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_globalpurp_pc_12mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_globalpurp_pc_13mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_globalpurp_pc_14mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_globalpurp_pc_15mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_globalpurp_pc_3mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_globalpurp_pc_4mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_globalpurp_pc_5mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_globalpurp_pc_6mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_globalpurp_pc_7mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_globalpurp_pc_8mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_globalpurp_pc_9mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_insp_pc,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_insp_pc_10mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_insp_pc_11mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_insp_pc_12mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_insp_pc_13mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_insp_pc_14mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_insp_pc_15mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_insp_pc_3mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_insp_pc_4mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_insp_pc_5mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_insp_pc_6mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_insp_pc_7mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_insp_pc_8mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_insp_pc_9mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_localenabler_pc,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_localenabler_pc_10mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_localenabler_pc_11mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_localenabler_pc_12mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_localenabler_pc_13mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_localenabler_pc_14mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_localenabler_pc_15mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_localenabler_pc_3mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_localenabler_pc_4mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_localenabler_pc_5mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_localenabler_pc_6mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_localenabler_pc_7mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_localenabler_pc_8mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_localenabler_pc_9mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_penetr_pc,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_penetr_pc_10mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_penetr_pc_11mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_penetr_pc_12mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_penetr_pc_13mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_penetr_pc_14mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_penetr_pc_15mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_penetr_pc_3mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_penetr_pc_4mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_penetr_pc_5mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_penetr_pc_6mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_penetr_pc_7mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_penetr_pc_8mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_penetr_pc_9mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_posimp_pc,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_posimp_pc_10mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_posimp_pc_11mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_posimp_pc_12mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_posimp_pc_13mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_posimp_pc_14mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_posimp_pc_15mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_posimp_pc_3mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_posimp_pc_4mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_posimp_pc_5mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_posimp_pc_6mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_posimp_pc_7mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_posimp_pc_8mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_posimp_pc_9mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_purchint_pc,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_purchint_pc_10mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_purchint_pc_11mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_purchint_pc_12mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_purchint_pc_13mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_purchint_pc_14mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_purchint_pc_15mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_purchint_pc_3mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_purchint_pc_4mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_purchint_pc_5mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_purchint_pc_6mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_purchint_pc_7mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_purchint_pc_8mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_purchint_pc_9mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_rangeappeal_pc,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_rangeappeal_pc_10mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_rangeappeal_pc_11mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_rangeappeal_pc_12mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_rangeappeal_pc_13mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_rangeappeal_pc_14mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_rangeappeal_pc_15mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_rangeappeal_pc_3mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_rangeappeal_pc_4mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_rangeappeal_pc_5mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_rangeappeal_pc_6mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_rangeappeal_pc_7mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_rangeappeal_pc_8mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_rangeappeal_pc_9mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_tbca_pc,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_tbca_pc_10mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_tbca_pc_11mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_tbca_pc_12mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_tbca_pc_13mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_tbca_pc_14mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_tbca_pc_15mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_tbca_pc_3mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_tbca_pc_4mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_tbca_pc_5mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_tbca_pc_6mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
bm_tbca_pc_7mav,Brand,Brand,Brand,Brand,Brand,Brand,none,Sum,Brand,yes,na,na,na,na,na,na
